query_id	ncppb_number	query_track	query_tier	searched_identifier	ncbi_uid	biosample_accession	organism	taxid	title	strain	isolate	culture_collection	bio_material	sample_name	identity_aliases	identifiers	attributes_json	raw_xml_cache_path	source_url	status	error
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773354	SAMN42773354	Stenotrophomonas sp. 01T411	3232736	Microbe sample from Stenotrophomonas sp. 01T411	01T411						BioSample: SAMN42773354; AtCC_PMI_UU66_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01T411""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773354	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773352	SAMN42773352	Stenotrophomonas sp. 01T39	3232734	Microbe sample from Stenotrophomonas sp. 01T39	01T39						BioSample: SAMN42773352; AtCC_PMI_UU64_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01T39""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773352	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773351	SAMN42773351	Stenotrophomonas sp. 01T37	3232733	Microbe sample from Stenotrophomonas sp. 01T37	01T37						BioSample: SAMN42773351; AtCC_PMI_UU63_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01T37""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773351	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773347	SAMN42773347	Stenotrophomonas sp. 01N47	3232730	Microbe sample from Stenotrophomonas sp. 01N47	01N47						BioSample: SAMN42773347; AtCC_PMI_UU59_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01N47""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773347	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773346	SAMN42773346	Stenotrophomonas sp. 01N46	3232729	Microbe sample from Stenotrophomonas sp. 01N46	01N46						BioSample: SAMN42773346; AtCC_PMI_UU58_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01N46""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773346	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773329	SAMN42773329	Stenotrophomonas sp. 01N422	3232714	Microbe sample from Stenotrophomonas sp. 01N422	01N422						BioSample: SAMN42773329; AtCC_PMI_UU41_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01N422""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773329	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773311	SAMN42773311	Stenotrophomonas sp. 01L47	3232698	Microbe sample from Stenotrophomonas sp. 01L47	01L47						BioSample: SAMN42773311; AtCC_PMI_UU23_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01L47""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773311	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773294	SAMN42773294	Stenotrophomonas sp. 01L38	3232681	Microbe sample from Stenotrophomonas sp. 01L38	01L38						BioSample: SAMN42773294; AtCC_PMI_UU6_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01L38""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773294	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42773293	SAMN42773293	Stenotrophomonas sp. 01L37	3232680	Microbe sample from Stenotrophomonas sp. 01L37	01L37						BioSample: SAMN42773293; AtCC_PMI_UU5_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""01L37""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42773293	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42732123	SAMN42732123	Stenotrophomonas sp. TAB6	3233066	Microbe sample from Stenotrophomonas sp. TAB6	TAB6						BioSample: SAMN42732123; AtCC_PMI_UU423_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""TAB6""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42732123	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42732084	SAMN42732084	Stenotrophomonas sp. 2YAF26	3233030	Microbe sample from Stenotrophomonas sp. 2YAF26	2YAF26						BioSample: SAMN42732084; AtCC_PMI_UU384_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""2YAF26""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42732084	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42732082	SAMN42732082	Stenotrophomonas sp. 2YAF22	3233028	Microbe sample from Stenotrophomonas sp. 2YAF22	2YAF22						BioSample: SAMN42732082; AtCC_PMI_UU382_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""2YAF22""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42732082	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42732034	SAMN42732034	Stenotrophomonas sp. 2MCAF14_2	3232983	Microbe sample from Stenotrophomonas sp. 2MCAF14_2	2MCAF14_2						BioSample: SAMN42732034; AtCC_PMI_UU334_genome	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""2MCAF14_2""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42732034	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325387	SAMN42325387	Stenotrophomonas sp. TAB6	3233066	Microbe sample from Stenotrophomonas sp. TAB6	TAB6						BioSample: SAMN42325387; AtCC_PMI_UU423; SRA: SRS21959066	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""TAB6""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325387	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325348	SAMN42325348	Stenotrophomonas sp. 2YAF26	3233030	Microbe sample from Stenotrophomonas sp. 2YAF26	2YAF26						BioSample: SAMN42325348; AtCC_PMI_UU384; SRA: SRS21958930	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""2YAF26""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325348	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325346	SAMN42325346	Stenotrophomonas sp. 2YAF22	3233028	Microbe sample from Stenotrophomonas sp. 2YAF22	2YAF22						BioSample: SAMN42325346; AtCC_PMI_UU382; SRA: SRS21958931	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""2YAF22""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325346	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325298	SAMN42325298	Stenotrophomonas sp. 2MCAF14_2	3232983	Microbe sample from Stenotrophomonas sp. 2MCAF14_2	2MCAF14_2						BioSample: SAMN42325298; AtCC_PMI_UU334; SRA: SRS21958876	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""2MCAF14_2""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325298	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325261	SAMN42325261	Stenotrophomonas sp. 10T35_2	3232947	Microbe sample from Stenotrophomonas sp. 10T35_2	10T35_2						BioSample: SAMN42325261; AtCC_PMI_UU297; SRA: SRS21959245	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10T35_2""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325261	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325244	SAMN42325244	Stenotrophomonas sp. 10N422	3232931	Microbe sample from Stenotrophomonas sp. 10N422	10N422						BioSample: SAMN42325244; AtCC_PMI_UU280; SRA: SRS21959226	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10N422""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325244	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325243	SAMN42325243	Stenotrophomonas sp. 10N421	3232930	Microbe sample from Stenotrophomonas sp. 10N421	10N421						BioSample: SAMN42325243; AtCC_PMI_UU279; SRA: SRS21959225	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10N421""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325243	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325233	SAMN42325233	Stenotrophomonas sp. 10N36	3232920	Microbe sample from Stenotrophomonas sp. 10N36	10N36						BioSample: SAMN42325233; AtCC_PMI_UU269; SRA: SRS21958867	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10N36""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325233	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325228	SAMN42325228	Stenotrophomonas sp. 10L48	3232915	Microbe sample from Stenotrophomonas sp. 10L48	10L48						BioSample: SAMN42325228; AtCC_PMI_UU264; SRA: SRS21958862	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10L48""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325228	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325225	SAMN42325225	Stenotrophomonas sp. 10L46	3232912	Microbe sample from Stenotrophomonas sp. 10L46	10L46						BioSample: SAMN42325225; AtCC_PMI_UU261; SRA: SRS21958860	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10L46""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325225	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325224	SAMN42325224	Stenotrophomonas sp. 10L45_2	3232911	Microbe sample from Stenotrophomonas sp. 10L45_2	10L45_2						BioSample: SAMN42325224; AtCC_PMI_UU260; SRA: SRS21958856	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10L45_2""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325224	ok	
20cc497f8d8c8fe4bc18	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Stenotrophomonas	ATCC	42325204	SAMN42325204	Stenotrophomonas sp. 10L410	3232893	Microbe sample from Stenotrophomonas sp. 10L410	10L410						BioSample: SAMN42325204; AtCC_PMI_UU240; SRA: SRS21959214	"{""collected_by"":[""Max Stassen and Peter de Rooij""],""collection_date"":[""2018-03-02""],""geo_loc_name"":[""Netherlands: Reijerscamp""],""host"":[""Arabidopsis thaliana Col-0""],""host_tissue_sampled"":[""Root""],""identified_by"":[""Gijs Selten and Adrian Gomez Repolles""],""isolation_source"":[""root""],""lat_lon"":[""52.00369 N 5.46479 E""],""sample_type"":[""Bacterial culture""],""strain"":[""10L410""]}"	.cache/ncbi/v2_1/efetch_b8a2dc52465e775fad057a87fb6945e3cc9613c772e40d22a4935fdc66a59fd3.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42325204	ok	
